timestamp,user,src_ip,domain,action,category,bytes_sent,bytes_received,status
2026-07-30T13:58:14,bob,10.0.1.7,file-drop.io,ALLOWED,cloud-storage,838,84477,200
2026-07-30T13:58:16,eve,10.0.1.16,file-drop.io,ALLOWED,cloud-storage,1819,10727,200
2026-07-30T13:58:17,frank,10.0.1.12,crypto-miner.xyz,ALLOWED,malware,967,25787,200
2026-07-30T13:58:28,carol,10.0.1.9,mail-box.com,ALLOWED,email,339,6788,200
2026-07-30T13:58:32,heidi,10.0.1.14,code-forge.dev,ALLOWED,dev-tools,2020,21702,200
2026-07-30T13:58:43,heidi,10.0.1.14,mail-box.com,ALLOWED,email,2585,48762,200
2026-07-30T13:58:51,dave,10.0.1.11,ad-tracker.biz,ALLOWED,ads,2225,23788,200
2026-07-30T13:58:54,heidi,10.0.1.14,wiki-pedia.org,ALLOWED,reference,129,3123,200
2026-07-30T13:58:56,frank,10.0.1.12,ad-tracker.biz,ALLOWED,ads,1213,52290,200
2026-07-30T13:59:00,grace,10.0.1.13,news-site.com,ALLOWED,news,344,1486,200
2026-07-30T13:59:01,mallory,10.0.1.15,wiki-pedia.org,BLOCKED,reference,1860,90717,403
2026-07-30T13:59:07,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T13:59:24,mallory,10.0.1.15,code-forge.dev,ALLOWED,dev-tools,566,4344,200
2026-07-30T13:59:35,frank,10.0.1.12,video-stream.tv,ALLOWED,streaming,354,1600,200
2026-07-30T13:59:38,alice,10.0.1.4,news-site.com,ALLOWED,news,7255,10228,200
2026-07-30T13:59:39,grace,10.0.1.13,pkg-registry.org,ALLOWED,dev-tools,2537,3635,200
2026-07-30T13:59:40,frank,10.0.1.12,chat-app.io,ALLOWED,social,370,20453,200
2026-07-30T13:59:40,grace,10.0.1.13,malware-c2.xyz,ALLOWED,malware,314,5208,200
2026-07-30T13:59:41,heidi,10.0.1.14,code-forge.dev,ALLOWED,dev-tools,5672,25115,200
2026-07-30T14:00:05,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T14:00:19,frank,10.0.1.12,code-forge.dev,ALLOWED,dev-tools,242,5477,200
2026-07-30T14:00:21,carol,10.0.1.9,pkg-registry.org,ALLOWED,dev-tools,448,30984,200
2026-07-30T14:00:23,grace,10.0.1.13,social-hub.net,ALLOWED,social,955,17179,200
2026-07-30T14:00:36,alice,10.0.1.4,news-site.com,ALLOWED,news,282,3300,200
2026-07-30T14:00:38,carol,10.0.1.9,pkg-registry.org,ALLOWED,dev-tools,2012,975,200
2026-07-30T14:00:43,carol,10.0.1.9,daily-wire.net,ALLOWED,news,7778,5985,200
2026-07-30T14:00:48,alice,10.0.1.4,mail-box.com,ALLOWED,email,525,13522,200
2026-07-30T14:00:55,carol,10.0.1.9,news-site.com,ALLOWED,news,1004,3892,200
2026-07-30T14:00:58,eve,10.0.1.16,social-hub.net,ALLOWED,social,997,3399,200
2026-07-30T14:00:58,frank,10.0.1.12,crypto-miner.xyz,ALLOWED,malware,452,7152,200
2026-07-30T14:01:01,bob,10.0.1.7,wiki-pedia.org,ALLOWED,reference,2012,37262,200
2026-07-30T14:01:05,eve,10.0.1.16,news-site.com,ALLOWED,news,3294,8006,200
2026-07-30T14:01:06,mallory,10.0.1.15,mail-box.com,BLOCKED,email,3780,14576,403
2026-07-30T14:01:06,eve,10.0.1.16,backup-vault.com,ALLOWED,cloud-storage,763,71894,200
2026-07-30T14:01:07,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T14:01:11,bob,10.0.1.7,wiki-pedia.org,ALLOWED,reference,1642,2954,200
2026-07-30T14:01:13,mallory,10.0.1.15,code-forge.dev,BLOCKED,dev-tools,735,1785,403
2026-07-30T14:01:20,frank,10.0.1.12,file-drop.io,ALLOWED,cloud-storage,677,105911,200
2026-07-30T14:01:22,mallory,10.0.1.15,news-site.com,ALLOWED,news,1281,24031,200
2026-07-30T14:01:27,grace,10.0.1.13,ad-tracker.biz,ALLOWED,ads,64,18686,200
2026-07-30T14:01:35,heidi,10.0.1.14,video-stream.tv,ALLOWED,streaming,588,71500,200
2026-07-30T14:01:36,grace,10.0.1.13,ad-tracker.biz,ALLOWED,ads,258,3392,200
2026-07-30T14:01:42,eve,10.0.1.16,news-site.com,ALLOWED,news,1959,3210,200
2026-07-30T14:01:43,carol,10.0.1.9,ad-tracker.biz,ALLOWED,ads,452,99386,200
2026-07-30T14:01:47,bob,10.0.1.7,code-forge.dev,ALLOWED,dev-tools,2096,6712,200
2026-07-30T14:01:47,mallory,10.0.1.15,ad-tracker.biz,BLOCKED,ads,182,31931,403
2026-07-30T14:01:49,bob,10.0.1.7,malware-c2.xyz,ALLOWED,malware,224,10607,200
2026-07-30T14:01:52,mallory,10.0.1.15,malware-c2.xyz,BLOCKED,malware,2361,22479,403
2026-07-30T14:01:55,carol,10.0.1.9,chat-app.io,ALLOWED,social,645,103054,200
2026-07-30T14:01:57,alice,10.0.1.4,ad-tracker.biz,ALLOWED,ads,1038,7867,200
2026-07-30T14:01:59,eve,10.0.1.16,news-site.com,ALLOWED,news,1486,2203,200
2026-07-30T14:02:04,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T14:02:09,heidi,10.0.1.14,social-hub.net,ALLOWED,social,102,1104,200
2026-07-30T14:02:11,heidi,10.0.1.14,crypto-miner.xyz,ALLOWED,malware,690,19736,200
2026-07-30T14:02:19,mallory,10.0.1.15,news-site.com,BLOCKED,news,840,6271,403
2026-07-30T14:02:20,heidi,10.0.1.14,social-hub.net,ALLOWED,social,338,36092,200
2026-07-30T14:02:21,alice,10.0.1.4,social-hub.net,ALLOWED,social,209,9987,200
2026-07-30T14:02:22,grace,10.0.1.13,pkg-registry.org,ALLOWED,dev-tools,610,3980,200
2026-07-30T14:02:28,carol,10.0.1.9,video-stream.tv,ALLOWED,streaming,407,14555,200
2026-07-30T14:02:30,dave,10.0.1.11,pkg-registry.org,ALLOWED,dev-tools,94,4141,200
2026-07-30T14:02:41,carol,10.0.1.9,wiki-pedia.org,ALLOWED,reference,1747,54040,200
2026-07-30T14:02:56,eve,10.0.1.16,social-hub.net,ALLOWED,social,633,7565,200
2026-07-30T14:03:06,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T14:03:11,alice,10.0.1.4,chat-app.io,ALLOWED,social,585,1850,200
2026-07-30T14:03:28,frank,10.0.1.12,news-site.com,ALLOWED,news,1485,90261,200
2026-07-30T14:03:32,alice,10.0.1.4,video-stream.tv,ALLOWED,streaming,290,16244,200
2026-07-30T14:03:39,dave,10.0.1.11,daily-wire.net,ALLOWED,news,434,30601,200
2026-07-30T14:03:49,mallory,10.0.1.15,malware-c2.xyz,BLOCKED,malware,1155,21819,403
2026-07-30T14:04:07,carol,10.0.1.9,daily-wire.net,ALLOWED,news,258,7713,200
2026-07-30T14:04:08,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T14:04:20,grace,10.0.1.13,wiki-pedia.org,BLOCKED,reference,2645,4376,403
2026-07-30T14:04:25,frank,10.0.1.12,daily-wire.net,ALLOWED,news,1069,15882,200
2026-07-30T14:04:31,alice,10.0.1.4,ad-tracker.biz,ALLOWED,ads,2787,2586,200
2026-07-30T14:04:47,carol,10.0.1.9,chat-app.io,ALLOWED,social,999,8538,200
2026-07-30T14:04:48,grace,10.0.1.13,news-site.com,ALLOWED,news,582,3142,200
2026-07-30T14:05:01,bob,10.0.1.7,code-forge.dev,ALLOWED,dev-tools,1216,11608,200
2026-07-30T14:05:04,frank,10.0.1.12,video-stream.tv,ALLOWED,streaming,1439,12716,200
2026-07-30T14:05:06,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T14:05:10,carol,10.0.1.9,daily-wire.net,ALLOWED,news,3221,15012,200
2026-07-30T14:05:12,bob,10.0.1.7,social-hub.net,ALLOWED,social,1292,9811,200
2026-07-30T14:05:23,carol,10.0.1.9,pkg-registry.org,ALLOWED,dev-tools,1076,4379,200
2026-07-30T14:05:27,bob,10.0.1.7,daily-wire.net,ALLOWED,news,840,233841,200
2026-07-30T14:05:28,alice,10.0.1.4,crypto-miner.xyz,ALLOWED,malware,3233,134046,200
2026-07-30T14:05:33,dave,10.0.1.11,malware-c2.xyz,ALLOWED,malware,1801,27694,200
2026-07-30T14:05:36,alice,10.0.1.4,code-forge.dev,ALLOWED,dev-tools,61,8491,200
2026-07-30T14:05:38,dave,10.0.1.11,video-stream.tv,ALLOWED,streaming,925,9918,200
2026-07-30T14:05:40,frank,10.0.1.12,video-stream.tv,ALLOWED,streaming,1304,4066,200
2026-07-30T14:05:44,dave,10.0.1.11,malware-c2.xyz,ALLOWED,malware,137,18399,200
2026-07-30T14:05:46,eve,10.0.1.16,wiki-pedia.org,ALLOWED,reference,322,17562,200
2026-07-30T14:05:53,eve,10.0.1.16,crypto-miner.xyz,ALLOWED,malware,582,29109,200
2026-07-30T14:05:58,alice,10.0.1.4,file-drop.io,ALLOWED,cloud-storage,1886,4656,200
2026-07-30T14:06:04,mallory,10.0.1.15,video-stream.tv,BLOCKED,streaming,1306,5812,403
2026-07-30T14:06:08,bob,10.0.1.7,code-forge.dev,ALLOWED,dev-tools,4827,23884,200
2026-07-30T14:06:08,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T14:06:13,alice,10.0.1.4,ad-tracker.biz,ALLOWED,ads,64,9580,200
2026-07-30T14:06:16,eve,10.0.1.16,code-forge.dev,ALLOWED,dev-tools,2280,14103,200
2026-07-30T14:06:19,heidi,10.0.1.14,mail-box.com,ALLOWED,email,929,14252,200
2026-07-30T14:06:36,carol,10.0.1.9,backup-vault.com,ALLOWED,cloud-storage,251,2050,200
2026-07-30T14:06:36,bob,10.0.1.7,code-forge.dev,ALLOWED,dev-tools,972,140448,200
2026-07-30T14:06:39,eve,10.0.1.16,mail-box.com,ALLOWED,email,428,3837,200
2026-07-30T14:06:48,grace,10.0.1.13,backup-vault.com,ALLOWED,cloud-storage,324,12277,200
2026-07-30T14:06:55,dave,10.0.1.11,ad-tracker.biz,ALLOWED,ads,129,17518,200
2026-07-30T14:06:59,alice,10.0.1.4,news-site.com,ALLOWED,news,961,17598,200
2026-07-30T14:06:59,grace,10.0.1.13,video-stream.tv,ALLOWED,streaming,96,9628,200
2026-07-30T14:07:03,mallory,10.0.1.15,wiki-pedia.org,ALLOWED,reference,2958,90451,200
2026-07-30T14:07:07,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T14:07:17,mallory,10.0.1.15,file-drop.io,BLOCKED,cloud-storage,1288,5950,403
2026-07-30T14:07:21,eve,10.0.1.16,code-forge.dev,ALLOWED,dev-tools,1377,42299,200
2026-07-30T14:07:31,eve,10.0.1.16,ad-tracker.biz,ALLOWED,ads,653,12709,200
2026-07-30T14:07:44,grace,10.0.1.13,backup-vault.com,ALLOWED,cloud-storage,288,2887,200
2026-07-30T14:07:55,grace,10.0.1.13,crypto-miner.xyz,ALLOWED,malware,542,29585,200
2026-07-30T14:07:59,bob,10.0.1.7,daily-wire.net,ALLOWED,news,810,34884,200
2026-07-30T14:08:07,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T14:08:15,carol,10.0.1.9,malware-c2.xyz,BLOCKED,malware,286,25047,403
2026-07-30T14:08:17,grace,10.0.1.13,news-site.com,ALLOWED,news,364,181777,200
2026-07-30T14:08:22,heidi,10.0.1.14,pkg-registry.org,ALLOWED,dev-tools,467,6820,200
2026-07-30T14:08:26,grace,10.0.1.13,daily-wire.net,ALLOWED,news,233,58060,200
2026-07-30T14:08:31,dave,10.0.1.11,malware-c2.xyz,ALLOWED,malware,575,7926,200
2026-07-30T14:08:51,grace,10.0.1.13,social-hub.net,ALLOWED,social,3188,2587,200
2026-07-30T14:08:56,bob,10.0.1.7,backup-vault.com,ALLOWED,cloud-storage,580,46516,200
2026-07-30T14:08:59,mallory,10.0.1.15,crypto-miner.xyz,BLOCKED,malware,320,43423,403
2026-07-30T14:09:00,eve,10.0.1.16,social-hub.net,ALLOWED,social,2424,48513,200
2026-07-30T14:09:07,carol,10.0.1.9,backup-vault.com,ALLOWED,cloud-storage,1606,20144,200
2026-07-30T14:09:07,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T14:09:09,dave,10.0.1.11,file-drop.io,ALLOWED,cloud-storage,540,29285,200
2026-07-30T14:09:12,carol,10.0.1.9,daily-wire.net,ALLOWED,news,797,19344,200
2026-07-30T14:09:13,eve,10.0.1.16,pkg-registry.org,ALLOWED,dev-tools,2778,13214,200
2026-07-30T14:09:15,dave,10.0.1.11,mail-box.com,ALLOWED,email,2070,6016,200
2026-07-30T14:09:20,eve,10.0.1.16,backup-vault.com,ALLOWED,cloud-storage,91,10995,200
2026-07-30T14:09:30,dave,10.0.1.11,video-stream.tv,ALLOWED,streaming,972,20806,200
2026-07-30T14:09:32,carol,10.0.1.9,crypto-miner.xyz,ALLOWED,malware,794,91189,200
2026-07-30T14:09:33,heidi,10.0.1.14,wiki-pedia.org,ALLOWED,reference,74,3703,200
2026-07-30T14:09:36,frank,10.0.1.12,wiki-pedia.org,ALLOWED,reference,445,19594,200
2026-07-30T14:09:44,eve,10.0.1.16,video-stream.tv,ALLOWED,streaming,254,6419,200
2026-07-30T14:09:46,grace,10.0.1.13,wiki-pedia.org,ALLOWED,reference,574,4336,200
2026-07-30T14:09:51,mallory,10.0.1.15,ad-tracker.biz,BLOCKED,ads,120,6085,403
2026-07-30T14:09:51,carol,10.0.1.9,code-forge.dev,ALLOWED,dev-tools,460,61161,200
2026-07-30T14:09:57,heidi,10.0.1.14,daily-wire.net,ALLOWED,news,281,12102,200
2026-07-30T14:09:58,frank,10.0.1.12,crypto-miner.xyz,ALLOWED,malware,221,10051,200
2026-07-30T14:10:02,alice,10.0.1.4,file-drop.io,ALLOWED,cloud-storage,467,193962,200
2026-07-30T14:10:07,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T14:10:15,mallory,10.0.1.15,mail-box.com,ALLOWED,email,4094,15826,200
2026-07-30T14:10:16,heidi,10.0.1.14,video-stream.tv,ALLOWED,streaming,1124,8080,200
2026-07-30T14:10:16,mallory,10.0.1.15,backup-vault.com,ALLOWED,cloud-storage,1049,36890,200
2026-07-30T14:10:18,carol,10.0.1.9,code-forge.dev,ALLOWED,dev-tools,1944,9972,200
2026-07-30T14:10:22,eve,10.0.1.16,ad-tracker.biz,ALLOWED,ads,648,7119,200
2026-07-30T14:10:23,alice,10.0.1.4,social-hub.net,ALLOWED,social,1149,37923,200
2026-07-30T14:10:24,bob,10.0.1.7,video-stream.tv,ALLOWED,streaming,358,5369,200
2026-07-30T14:10:26,frank,10.0.1.12,crypto-miner.xyz,ALLOWED,malware,1240,3497,200
2026-07-30T14:10:28,mallory,10.0.1.15,chat-app.io,BLOCKED,social,341,5796,403
2026-07-30T14:10:29,frank,10.0.1.12,video-stream.tv,ALLOWED,streaming,3013,27642,200
2026-07-30T14:10:30,grace,10.0.1.13,backup-vault.com,ALLOWED,cloud-storage,2278,19465,200
2026-07-30T14:10:43,grace,10.0.1.13,mail-box.com,ALLOWED,email,320,47468,200
2026-07-30T14:10:45,eve,10.0.1.16,mail-box.com,ALLOWED,email,1168,24371,200
2026-07-30T14:10:47,carol,10.0.1.9,ad-tracker.biz,ALLOWED,ads,194,6661,200
2026-07-30T14:11:00,alice,10.0.1.4,mail-box.com,ALLOWED,email,3027,12698,200
2026-07-30T14:11:03,bob,10.0.1.7,chat-app.io,ALLOWED,social,693,3140,200
2026-07-30T14:11:08,grace,10.0.1.13,ad-tracker.biz,ALLOWED,ads,483,1947,200
2026-07-30T14:11:08,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T14:11:09,carol,10.0.1.9,chat-app.io,ALLOWED,social,4178,11588,200
2026-07-30T14:11:10,frank,10.0.1.12,pkg-registry.org,BLOCKED,dev-tools,2872,10529,403
2026-07-30T14:11:10,grace,10.0.1.13,mail-box.com,ALLOWED,email,1134,46191,200
2026-07-30T14:11:16,mallory,10.0.1.15,video-stream.tv,ALLOWED,streaming,1166,7489,200
2026-07-30T14:11:17,grace,10.0.1.13,chat-app.io,ALLOWED,social,166,15364,200
2026-07-30T14:11:25,grace,10.0.1.13,news-site.com,ALLOWED,news,261,2276,200
2026-07-30T14:11:29,dave,10.0.1.11,chat-app.io,ALLOWED,social,796,20322,200
2026-07-30T14:11:34,bob,10.0.1.7,social-hub.net,ALLOWED,social,353,8959,200
2026-07-30T14:11:35,dave,10.0.1.11,wiki-pedia.org,ALLOWED,reference,7835,7006,200
2026-07-30T14:11:47,dave,10.0.1.11,wiki-pedia.org,ALLOWED,reference,114,21474,200
2026-07-30T14:11:52,mallory,10.0.1.15,video-stream.tv,BLOCKED,streaming,1939,9052,403
2026-07-30T14:12:02,carol,10.0.1.9,video-stream.tv,ALLOWED,streaming,416,78075,200
2026-07-30T14:12:05,bob,10.0.1.7,daily-wire.net,ALLOWED,news,1452,16021,200
2026-07-30T14:12:06,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T14:12:08,eve,10.0.1.16,daily-wire.net,ALLOWED,news,421,34155,200
2026-07-30T14:12:08,eve,10.0.1.16,daily-wire.net,ALLOWED,news,1840,7192,200
2026-07-30T14:12:09,bob,10.0.1.7,mail-box.com,ALLOWED,email,1371,7145,200
2026-07-30T14:12:28,carol,10.0.1.9,ad-tracker.biz,ALLOWED,ads,1062,89304,200
2026-07-30T14:12:31,frank,10.0.1.12,backup-vault.com,ALLOWED,cloud-storage,302,19318,200
2026-07-30T14:12:35,frank,10.0.1.12,code-forge.dev,ALLOWED,dev-tools,74,27576,200
2026-07-30T14:12:43,frank,10.0.1.12,wiki-pedia.org,ALLOWED,reference,463,33299,200
2026-07-30T14:12:44,alice,10.0.1.4,social-hub.net,ALLOWED,social,439,5410,200
2026-07-30T14:12:49,frank,10.0.1.12,malware-c2.xyz,ALLOWED,malware,388,25096,200
2026-07-30T14:12:50,heidi,10.0.1.14,news-site.com,ALLOWED,news,1342,17864,200
2026-07-30T14:12:59,grace,10.0.1.13,daily-wire.net,ALLOWED,news,704,8546,200
2026-07-30T14:13:03,dave,10.0.1.11,malware-c2.xyz,ALLOWED,malware,171,126047,200
2026-07-30T14:13:03,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T14:13:04,carol,10.0.1.9,malware-c2.xyz,ALLOWED,malware,418,1675,200
2026-07-30T14:13:05,frank,10.0.1.12,pkg-registry.org,ALLOWED,dev-tools,484,3193,200
2026-07-30T14:13:26,mallory,10.0.1.15,file-drop.io,ALLOWED,cloud-storage,547,4555,200
2026-07-30T14:13:34,grace,10.0.1.13,daily-wire.net,ALLOWED,news,63,22162,200
2026-07-30T14:13:39,frank,10.0.1.12,wiki-pedia.org,ALLOWED,reference,329,17016,200
2026-07-30T14:13:53,bob,10.0.1.7,news-site.com,ALLOWED,news,5423,2876,200
2026-07-30T14:13:58,alice,10.0.1.4,backup-vault.com,ALLOWED,cloud-storage,856,2035,200
2026-07-30T14:14:01,mallory,10.0.1.15,backup-vault.com,ALLOWED,cloud-storage,1321,4681,200
2026-07-30T14:14:01,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T14:14:13,dave,10.0.1.11,code-forge.dev,ALLOWED,dev-tools,1573,10490,200
2026-07-30T14:14:13,dave,10.0.1.11,code-forge.dev,ALLOWED,dev-tools,1442,2234,200
2026-07-30T14:14:13,dave,10.0.1.11,chat-app.io,ALLOWED,social,5092,17661,200
2026-07-30T14:14:14,grace,10.0.1.13,backup-vault.com,ALLOWED,cloud-storage,1468,7306,200
2026-07-30T14:14:14,bob,10.0.1.7,chat-app.io,ALLOWED,social,884,2875,200
2026-07-30T14:14:20,grace,10.0.1.13,wiki-pedia.org,ALLOWED,reference,485,124076,200
2026-07-30T14:14:21,mallory,10.0.1.15,file-drop.io,ALLOWED,cloud-storage,440,123255,200
2026-07-30T14:14:21,alice,10.0.1.4,ad-tracker.biz,ALLOWED,ads,132,11254,200
2026-07-30T14:14:28,alice,10.0.1.4,daily-wire.net,ALLOWED,news,1668,222158,200
2026-07-30T14:14:31,dave,10.0.1.11,mail-box.com,ALLOWED,email,2262,9007,200
2026-07-30T14:14:47,grace,10.0.1.13,video-stream.tv,ALLOWED,streaming,321,6693,200
2026-07-30T14:14:48,grace,10.0.1.13,code-forge.dev,ALLOWED,dev-tools,444,45892,200
2026-07-30T14:14:55,heidi,10.0.1.14,backup-vault.com,ALLOWED,cloud-storage,777,8799,200
2026-07-30T14:14:56,heidi,10.0.1.14,mail-box.com,ALLOWED,email,635,17709,200
2026-07-30T14:15:00,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T14:15:02,mallory,10.0.1.15,pkg-registry.org,BLOCKED,dev-tools,2580,5595,403
2026-07-30T14:15:08,alice,10.0.1.4,video-stream.tv,ALLOWED,streaming,317,3989,200
2026-07-30T14:15:12,grace,10.0.1.13,backup-vault.com,ALLOWED,cloud-storage,452,42424,200
2026-07-30T14:15:13,mallory,10.0.1.15,malware-c2.xyz,BLOCKED,malware,944,6669,403
2026-07-30T14:15:14,mallory,10.0.1.15,daily-wire.net,ALLOWED,news,93,12264,200
2026-07-30T14:15:18,bob,10.0.1.7,daily-wire.net,ALLOWED,news,503,5255,200
2026-07-30T14:15:26,grace,10.0.1.13,file-drop.io,ALLOWED,cloud-storage,110,25699,200
2026-07-30T14:15:30,heidi,10.0.1.14,news-site.com,ALLOWED,news,824,8805,200
2026-07-30T14:15:34,grace,10.0.1.13,wiki-pedia.org,ALLOWED,reference,721,9022,200
2026-07-30T14:15:37,carol,10.0.1.9,social-hub.net,ALLOWED,social,3794,6841,200
2026-07-30T14:15:42,dave,10.0.1.11,wiki-pedia.org,ALLOWED,reference,2287,143772,200
2026-07-30T14:15:45,frank,10.0.1.12,malware-c2.xyz,ALLOWED,malware,1167,12109,200
2026-07-30T14:15:47,eve,10.0.1.16,mail-box.com,ALLOWED,email,1005,36622,200
2026-07-30T14:15:57,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T14:16:01,frank,10.0.1.12,wiki-pedia.org,ALLOWED,reference,3807,7464,200
2026-07-30T14:16:01,carol,10.0.1.9,news-site.com,ALLOWED,news,880,21923,200
2026-07-30T14:16:01,bob,10.0.1.7,pkg-registry.org,ALLOWED,dev-tools,1910,46236,200
2026-07-30T14:16:07,frank,10.0.1.12,crypto-miner.xyz,ALLOWED,malware,1965,9268,200
2026-07-30T14:16:07,dave,10.0.1.11,chat-app.io,ALLOWED,social,944,11210,200
2026-07-30T14:16:07,eve,10.0.1.16,backup-vault.com,ALLOWED,cloud-storage,1424,20276,200
2026-07-30T14:16:10,frank,10.0.1.12,pkg-registry.org,ALLOWED,dev-tools,190,13234,200
2026-07-30T14:16:10,carol,10.0.1.9,malware-c2.xyz,ALLOWED,malware,243,8416,200
2026-07-30T14:16:13,dave,10.0.1.11,chat-app.io,BLOCKED,social,437,105680,403
2026-07-30T14:16:14,dave,10.0.1.11,malware-c2.xyz,ALLOWED,malware,4429,24331,200
2026-07-30T14:16:18,eve,10.0.1.16,wiki-pedia.org,ALLOWED,reference,2527,2825,200
2026-07-30T14:16:21,grace,10.0.1.13,backup-vault.com,ALLOWED,cloud-storage,1478,166935,200
2026-07-30T14:16:28,grace,10.0.1.13,ad-tracker.biz,ALLOWED,ads,274,8993,200
2026-07-30T14:16:41,carol,10.0.1.9,wiki-pedia.org,ALLOWED,reference,69,32409,200
2026-07-30T14:16:45,bob,10.0.1.7,news-site.com,ALLOWED,news,643,65221,200
2026-07-30T14:16:50,mallory,10.0.1.15,file-drop.io,BLOCKED,cloud-storage,304,16547,403
2026-07-30T14:16:53,alice,10.0.1.4,mail-box.com,ALLOWED,email,2440,2000,200
2026-07-30T14:16:56,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T14:16:58,heidi,10.0.1.14,crypto-miner.xyz,ALLOWED,malware,401,26224,200
2026-07-30T14:17:00,dave,10.0.1.11,daily-wire.net,BLOCKED,news,411,6521,403
2026-07-30T14:17:13,frank,10.0.1.12,backup-vault.com,ALLOWED,cloud-storage,1012,2461,200
2026-07-30T14:17:19,heidi,10.0.1.14,crypto-miner.xyz,ALLOWED,malware,198,9153,200
2026-07-30T14:17:24,mallory,10.0.1.15,news-site.com,ALLOWED,news,1313,112226,200
2026-07-30T14:17:26,mallory,10.0.1.15,file-drop.io,BLOCKED,cloud-storage,598,3608,403
2026-07-30T14:17:38,eve,10.0.1.16,ad-tracker.biz,ALLOWED,ads,728,77299,200
2026-07-30T14:17:45,alice,10.0.1.4,daily-wire.net,ALLOWED,news,1027,1949,200
2026-07-30T14:17:46,bob,10.0.1.7,pkg-registry.org,ALLOWED,dev-tools,344,15489,200
2026-07-30T14:17:52,grace,10.0.1.13,file-drop.io,BLOCKED,cloud-storage,9283,12234,403
2026-07-30T14:17:57,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T14:18:01,eve,10.0.1.16,backup-vault.com,ALLOWED,cloud-storage,249,17729,200
2026-07-30T14:18:02,carol,10.0.1.9,video-stream.tv,ALLOWED,streaming,2739,50802,200
2026-07-30T14:18:10,frank,10.0.1.12,malware-c2.xyz,ALLOWED,malware,120,46472,200
2026-07-30T14:18:35,eve,10.0.1.16,backup-vault.com,ALLOWED,cloud-storage,575,2464,200
2026-07-30T14:18:37,alice,10.0.1.4,social-hub.net,ALLOWED,social,889,6586,200
2026-07-30T14:18:39,grace,10.0.1.13,crypto-miner.xyz,ALLOWED,malware,2976,13609,200
2026-07-30T14:18:42,grace,10.0.1.13,crypto-miner.xyz,ALLOWED,malware,253,6723,200
2026-07-30T14:18:42,frank,10.0.1.12,file-drop.io,ALLOWED,cloud-storage,410,5042,200
2026-07-30T14:18:46,frank,10.0.1.12,chat-app.io,ALLOWED,social,938,18975,200
2026-07-30T14:18:55,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T14:18:58,bob,10.0.1.7,backup-vault.com,ALLOWED,cloud-storage,776,12248,200
2026-07-30T14:19:00,mallory,10.0.1.15,code-forge.dev,BLOCKED,dev-tools,99,14288,403
2026-07-30T14:19:01,heidi,10.0.1.14,crypto-miner.xyz,ALLOWED,malware,1013,8495,200
2026-07-30T14:19:20,alice,10.0.1.4,backup-vault.com,ALLOWED,cloud-storage,2741,29250,200
2026-07-30T14:19:26,alice,10.0.1.4,wiki-pedia.org,ALLOWED,reference,3466,5417,200
2026-07-30T14:19:32,grace,10.0.1.13,malware-c2.xyz,ALLOWED,malware,834,107045,200
2026-07-30T14:19:34,alice,10.0.1.4,wiki-pedia.org,ALLOWED,reference,144,6510,200
2026-07-30T14:19:39,heidi,10.0.1.14,social-hub.net,ALLOWED,social,4125,10974,200
2026-07-30T14:19:42,bob,10.0.1.7,social-hub.net,ALLOWED,social,390,2110,200
2026-07-30T14:19:48,grace,10.0.1.13,file-drop.io,ALLOWED,cloud-storage,986,32516,200
2026-07-30T14:19:55,bob,10.0.1.7,chat-app.io,ALLOWED,social,695,5515,200
